Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited
1,1,103,Jul 31,PIT,,STL,"W,3-2",CG,W(1-0),99,9.0,6,2,0,5,10,0,0,0.00,38,146,80,20,18,6,17,7,2,0,76,,,0,1,0,32,2,0,0,0,1,1,1.62,0.464,5.67,0.97%,1.88, 1t start tie, 9t 3 out a1
2,2,107,Aug 5,PIT,,NYM,"W,6-2",GS-8,W(2-0),4,8.0,7,2,2,4,7,0,0,1.06,35,144,78,26,10,7,17,6,3,0,63,,,1,0,0,30,0,0,0,1,1,0,.86,0.183,3.26,0.42%,1.45, 1t start tie, 8t 3 out a4
3,3,112,Aug 10,PIT,@,NYM,"W,4-2",GS-8,,4,8.0,3,1,1,5,5,0,0,1.08,30,123,70,21,14,9,11,4,4,0,72,,,0,2,0,23,1,0,0,0,0,0,1.24,0.273,3.75,0.49%,2.41, 1b start tie, 8b 3 out tie
4,4,117,Aug 16,PIT,,ATL,"W,4-2",CG,W(3-0),5,9.0,7,2,2,2,3,0,0,1.32,35,114,80,21,7,13,17,3,3,0,66,,,1,1,0,32,1,0,0,0,0,0,1.29,0.560,4.20,1.09%,1.88, 1t start tie, 9t 3 out a2
5,5,122,Aug 21,PIT,@,SFG,"L,5-6",GS-6,L(3-1),4,6.0,8,6,6,4,4,1,0,2.48,28,88,54,14,8,12,8,2,1,0,32,,,0,1,0,22,1,0,0,1,0,0,1.41,-0.540,3.73,-0.86%,-3.54, 1b start tie, 6b 3 out d3
6,6,127,Aug 26,PIT,@,LAD,"W,2-0",SHO,W(4-1),4,9.0,6,0,0,2,3,0,0,2.02,32,107,66,16,11,13,14,6,2,0,76,,,1,1,2,30,0,0,0,0,0,0,1.25,0.558,4.18,1.12%,3.84, 1b start tie, 9b 3 out a2
7,7,132,Sep 2,PIT,,SFG,"W,3-2",GS-9,W(5-1),6,8.2,9,2,2,3,3,1,1,2.03,38,129,91,18,20,18,13,2,2,0,58,,,0,0,0,34,2,0,0,0,0,0,1.40,0.234,4.61,0.46%,1.55, 1t start tie, 9t --3 2 out a1
8,8,137,Sep 7,PIT,,CHC,"L,5-6",GS-3,,4,2.1,7,3,3,0,0,0,0,2.40,13,44,32,6,6,3,10,5,0,0,31,,,0,1,0,13,2,1,0,0,0,0,.92,-0.286,2.45,-0.46%,-2.83, 1t start tie, 3t 1-3 1 out d2
9,9,142,Sep 13,PIT,@,PHI,"L,3-6",GS-7,,5,7.0,7,3,3,2,4,0,0,2.55,28,83,60,16,8,11,11,7,2,0,53,,,1,0,1,25,1,1,0,0,1,0,.63,-0.100,1.46,-0.14%,0.02, 1b start tie, 7b 3 out d1
10,10,147,Sep 18,PIT,,PHI,"W,5-2",CG(6),W(6-1),4,6.0,6,2,1,5,3,0,0,2.47,29,112,66,23,12,7,14,3,4,0,52,,,0,0,0,24,1,0,1,0,0,0,1.45,0.009,3.33,0.01%,0.59, 1t start tie, 6t 3 out a3
11,11,152,Sep 23,PIT,@,MON,"L,1-5",GS-7,,4,7.0,5,0,0,1,4,0,0,2.25,25,83,53,15,8,11,10,5,2,0,70,,,0,1,0,23,1,0,0,1,0,0,1.34,0.415,.28,0.05%,3.02, 1b start tie, 7b 3 out tie
12,12,157,Sep 28,PIT,@,CHC,"W,10-3",GS-7,W(7-1),4,7.0,4,3,2,1,2,1,0,2.28,25,71,47,13,4,8,14,4,2,0,60,,,0,0,0,23,0,0,0,1,1,0,.57,-0.028,.00,0.00%,0.11, 1b start tie, 7b 3 out a7
13,13,162,Oct 4,PIT,@,NYM,"W,2-0",GS-5,W(8-1),5,5.0,1,0,0,1,3,0,0,2.15,17,59,37,8,5,6,7,2,2,0,67,,,0,1,0,16,0,0,0,0,0,0,.88,0.262,.00,0.00%,2.13, 1b start tie, 5b 3 out tie
1,14,1,Apr 6,PIT,,SDP,"W,9-4",GS-8,W(1-0),99,7.0,2,3,3,9,9,0,0,3.86,32,126,67,19,17,10,4,0,2,0,61,,,1,0,0,23,0,0,0,0,0,0,.78,0.252,.93,0.18%,1.48, 1t start tie, 8t 12- 0 out a5
2,15,5,Apr 11,PIT,,SFG,"L,3-4",GS-7,L(1-1),4,7.0,7,4,3,5,3,1,1,3.86,32,129,70,17,9,9,14,5,2,0,47,,,0,2,0,25,1,0,0,0,1,0,1.19,-0.179,1.58,-0.14%,-0.52, 1t start tie, 7t 3 out d2
3,16,10,Apr 16,PIT,@,LAD,"L,4-7",GS-6,L(1-2),4,6.0,13,7,7,2,1,1,0,5.85,32,100,63,16,4,9,20,6,7,0,17,,,0,0,0,30,2,1,0,1,0,0,1.05,-0.387,1.65,-0.36%,-4.17, 1b start tie, 6b 3 out d5
4,17,15,Apr 22,PIT,,CIN,"W,5-4",CG,W(2-2),5,9.0,4,4,4,9,4,1,0,5.28,39,126,73,21,10,9,17,6,6,0,58,,,0,0,0,28,1,0,0,0,0,0,1.51,0.215,1.65,0.14%,0.47, 1t start tie, 9t 3 out a1
5,18,20,Apr 27,PIT,@,ATL,"W,6-2",GS-11,W(3-2),4,10.0,6,2,2,10,1,1,2,4.38,46,172,92,33,9,12,21,7,5,0,63,,,0,0,0,33,2,0,0,2,0,0,1.76,0.277,1.81,0.17%,2.03, 1b start a 1,11b 12- 0 out a4
6,19,25,May 4,PIT,,ATL,"L,2-3",GS-8,L(3-3),6,8.0,9,3,3,5,5,0,1,4.21,36,124,71,21,10,9,16,8,2,0,52,,,2,1,0,30,3,0,1,2,0,0,1.00,-0.050,1.01,-0.03%,0.97, 1t start tie, 8t 3 out d2
7,20,29,May 9,PIT,,MON,"W,6-5",GS-8,,4,8.0,9,4,4,2,1,2,0,4.25,34,104,69,22,6,8,23,6,3,0,47,,,2,0,1,30,2,0,0,0,1,0,1.14,-0.231,1.30,-0.16%,-0.03, 1t start tie, 8t 3 out d1
8,21,34,May 15,PIT,@,CHC,"L,5-14",GS-4,L(3-4),5,3.0,9,6,6,0,1,2,0,4.97,18,57,37,7,5,4,13,6,2,0,18,,,0,0,1,18,2,1,0,0,0,0,1.04,-0.432,1.02,-0.26%,-3.53, 1b start a 1, 4b 12- 0 out tie
9,22,39,May 21,PIT,,STL,"L,8-10",GS-5,,5,5.0,5,4,4,5,4,0,1,5.14,25,87,48,11,6,5,10,6,1,0,40,,,1,1,0,18,1,0,0,0,0,0,.99,-0.154,.96,-0.09%,-1.52, 1t start tie, 5t 3 out d4
10,23,43,May 26,PIT,,FLA,"L,4-5",GS-5,,4,4.1,8,4,4,4,1,0,0,5.35,23,77,45,19,2,9,9,4,3,0,28,,,0,0,0,19,0,0,0,2,0,1,1.21,-0.273,.98,-0.13%,-2.70, 1t start tie, 5t 1-3 1 out d2
11,24,48,May 31,PIT,@,COL,"L,2-6",GS-5,L(3-5),4,5.0,10,5,5,3,0,0,0,5.60,27,76,47,14,1,8,16,7,3,0,24,,,0,0,0,24,3,1,1,0,0,0,1.29,-0.277,.77,-0.10%,-2.09, 1b start a 1, 5b 3 out d3
12,25,53,Jun 5,PIT,@,SFG,"L,2-3",GS-6,L(3-6),4,6.0,4,3,3,1,2,2,0,5.51,23,77,47,12,3,5,15,1,7,0,53,,,0,0,0,22,2,0,0,0,0,0,.45,-0.119,.38,-0.06%,-0.11, 1b start tie, 6b 3 out d3
13,26,58,Jun 11,PIT,@,FLA,"L,3-11",GS-2,L(3-7),5,1.0,7,5,5,0,1,0,0,6.01,10,32,23,3,2,4,5,3,0,0,20,,,0,0,0,10,1,0,0,0,0,0,1.10,-0.399,.50,-0.11%,-4.48, 1b start a 1, 2b 12- 0 out d2
14,27,61,Jun 14,PIT,@,STL,"L,3-8",6-7,,2,2.0,5,3,3,1,2,0,1,6.20,12,41,25,5,5,4,4,3,1,0,,0,0,0,0,0,10,2,0,0,0,0,0,.30,-0.064,.07,-0.01%,-2.03, 6b --- 0 out d2, 7b 3 out d5
15,28,68,Jun 21,PIT,,CHC,"L,1-5",7-7,,6,1.0,0,0,0,0,0,0,0,6.12,3,12,8,3,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.15,0.012,.03,0.00%,0.50, 7t --- 0 out d4, 7t 3 out d4
16,29,71,Jun 25,PIT,,PHI,"L,6-8",9-GF,,3,1.0,0,0,0,0,0,0,0,6.05,3,4,4,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,1,.30,0.017,.08,0.00%,0.50, 9t --- 0 out d2, 9t end d 2
17,30,74,Jun 28,PIT,@,MON,"W,9-5",8-9,W(4-7),2,2.0,1,0,0,0,2,0,0,5.91,7,21,13,5,2,3,2,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.08,0.174,.41,0.02%,1.05, 8b --- 0 out d1, 9b 3 out tie
18,31,79,Jul 2(2),PIT,@,CIN,"L,1-9",GS-6,L(4-8),3,6.0,8,9,9,3,3,2,0,6.41,29,84,58,13,4,11,12,3,2,0,20,,,0,0,0,24,2,0,0,0,2,0,.66,-0.261,.10,-0.02%,-5.99, 1b start tie, 6b 3 out d8
19,32,84,Jul 7,PIT,@,HOU,"W,5-2",GS-4,,4,3.2,5,2,2,2,3,0,0,6.35,18,67,38,13,3,7,6,1,2,0,44,,,0,0,0,15,2,0,0,0,1,0,1.05,0.003,.09,0.00%,-0.85, 1b start tie, 4b 123 2 out a3
20,33,136,Sep 4,PIT,@,COL,"L,4-10",GS-5,L(4-9),58,4.2,7,5,5,3,4,1,0,6.50,24,88,53,11,15,4,13,7,3,0,31,,,1,0,0,20,3,0,0,0,0,0,1.16,-0.325,.00,0.00%,-2.64, 1b start a 2, 5b 1-3 2 out d1
21,34,142,Sep 11,PIT,,COL,"L,2-3",GS-6,L(4-10),6,6.0,10,3,1,1,4,0,0,6.22,28,91,56,12,8,10,13,2,5,0,47,,,0,0,0,27,1,0,0,1,0,0,.89,-0.024,.00,0.00%,-0.02, 1t start tie, 6t 3 out d1
22,35,148,Sep 18,PIT,@,STL,"L,1-8",GS-5,L(4-11),6,4.2,7,7,7,2,3,1,1,6.53,22,94,52,14,8,4,12,4,2,0,23,,,1,1,0,19,3,0,0,0,0,0,.79,-0.245,.00,0.00%,-4.67, 1b start tie, 5b --- 2 out d7
23,36,155,Sep 26(2),PIT,,CHC,"W,1-0",SHO,W(5-11),7,9.0,5,0,0,2,4,0,1,6.03,35,116,76,21,11,9,18,6,7,0,79,,,0,0,0,31,1,0,0,1,0,0,2.10,0.744,.00,0.00%,4.47, 1t start tie, 9t 3 out a1
24,37,159,Sep 30,PIT,,PHI,"W,5-0",SHO,W(6-11),3,9.0,4,0,0,6,1,0,1,5.61,37,135,73,16,6,13,16,3,6,0,74,,,0,0,0,30,0,0,0,2,0,1,.70,0.256,.00,0.00%,4.47, 1t start tie, 9t 3 out a5
1,38,27,May 27,BOS,@,CAL,"W,12-1",GS-7,W(1-0),99,7.0,5,1,1,2,4,0,0,1.29,26,90,52,17,4,8,12,5,0,0,65,,,0,0,0,24,1,0,0,2,0,0,.79,0.201,1.11,0.17%,2.95, 1b start a 2, 7b 3 out a9
2,39,30,May 30,BOS,@,OAK,"W,1-0",GS-8,W(2-0),2,7.1,2,0,0,1,4,0,0,0.63,24,88,60,16,11,13,6,1,3,0,77,,,0,1,0,23,0,0,0,0,0,0,1.01,0.485,1.37,0.40%,3.60, 1b start tie, 8b 1-- 1 out a1
3,40,34,Jun 4,BOS,,SEA,"W,2-1",CG(10),W(3-0),4,10.0,6,1,0,2,5,0,1,0.37,38,135,86,26,9,14,16,6,7,0,81,,,0,0,1,34,0,0,0,0,0,0,1.57,0.474,1.99,0.36%,4.86, 1t start tie,10t 3 out d1
4,41,39,Jun 9,BOS,,OAK,"W,4-1",CG,W(4-0),4,9.0,3,1,1,2,5,0,1,0.54,33,113,74,17,11,11,14,4,2,0,80,,,0,0,0,30,1,0,0,0,0,0,.79,0.456,.91,0.31%,4.27, 1t start tie, 9t 3 out a3
5,42,44,Jun 14,BOS,@,TOR,"L,3-5",GS-8,L(4-1),4,7.0,8,5,3,3,5,0,0,1.12,33,112,70,19,17,7,18,8,4,0,47,,,1,0,0,29,3,1,0,0,1,1,.55,-0.198,.73,-0.16%,-1.45, 1b start tie, 8b 1-- 0 out d2
6,43,48,Jun 19,BOS,@,CLE,"L,3-4",GS-5,,4,5.0,8,3,3,2,3,2,0,1.59,25,,,,,10,9,4,2,1,40,,,2,0,0,22,1,0,0,0,1,0,1.33,-0.036,1.73,-0.03%,-0.13, 1b start tie, 5b 3 out tie
7,44,53,Jun 24,BOS,@,BAL,"W,6-5",GS-7,,4,7.0,5,4,2,3,4,1,0,1.72,29,99,66,14,6,13,9,7,0,0,56,,,0,0,0,25,0,0,0,0,0,0,1.25,-0.177,1.93,-0.16%,0.06, 1b start tie, 7b 3 out d1
8,45,58,Jun 29,BOS,,DET,"W,7-1",CG,W(5-1),4,9.0,8,1,1,1,5,1,0,1.61,33,111,75,22,8,10,17,6,3,0,71,,,0,1,0,32,2,1,0,1,0,0,1.09,0.526,1.90,0.55%,4.27, 1t start tie, 9t 3 out a6
9,46,63,Jul 4,BOS,@,KCR,"W,6-5",GS-9,W(6-1),4,8.0,10,4,3,2,4,3,0,1.82,35,115,71,17,10,11,18,5,2,0,50,,,1,0,0,32,0,1,0,0,0,0,1.21,0.293,1.80,0.26%,1.20, 1b start a 1, 9b 1-- 0 out a3
10,47,68,Jul 9,BOS,@,MIN,"W,7-0",SHO,W(7-1),4,9.0,4,0,0,4,3,0,0,1.61,32,,,,,13,12,3,5,0,78,,,0,0,0,28,0,0,0,3,0,0,.63,0.337,.95,0.30%,5.17, 1b start tie, 9b 3 out a7
11,48,70,Jul 14,BOS,,TEX,"W,5-2",GS-7,W(8-1),4,6.1,9,2,2,4,7,1,0,1.70,30,131,86,23,15,5,14,8,2,0,50,,,0,1,0,26,2,0,0,1,0,0,1.07,0.216,1.71,0.21%,1.50, 1t start tie, 7t 1-- 1 out a3
12,49,75,Jul 19,BOS,@,CHW,"W,5-3",GS-8,W(9-1),4,7.1,5,1,1,0,6,0,1,1.66,28,106,74,19,7,8,13,6,3,0,70,,,0,0,0,27,0,0,0,1,0,1,.97,0.334,1.48,0.31%,3.42, 1b start tie, 8b 12- 1 out a3
13,50,80,Jul 24,BOS,,MIN,"W,4-1",GS-8,W(10-1),4,7.1,7,1,1,1,7,0,1,1.63,30,112,72,23,12,6,15,5,4,0,66,,,1,2,1,28,1,1,0,0,0,1,1.13,0.344,1.72,0.31%,2.69, 1t start tie, 8t 12- 1 out a3
14,51,85,Jul 29,BOS,@,TEX,"W,7-1",CG,W(11-1),4,9.0,6,1,1,3,7,0,0,1.58,35,132,79,25,9,6,19,6,2,0,75,,,0,1,0,32,2,0,0,1,0,0,.91,0.252,1.51,0.25%,4.27, 1b start a 1, 9b 3 out a6
15,52,89,Aug 3,BOS,@,DET,"W,10-2",GS-6,W(12-1),4,5.1,4,2,2,1,2,2,0,1.66,20,74,46,9,9,6,11,5,1,0,53,,,0,0,0,19,1,0,0,1,0,0,.66,0.146,1.02,0.14%,1.11, 1b start a 3, 6b --- 1 out a4
16,53,94,Aug 8,BOS,,CLE,"W,5-1",CG,W(13-1),4,9.0,6,1,1,1,4,1,0,1.61,33,106,71,17,8,8,20,8,6,0,74,,,0,0,0,32,0,0,0,0,0,0,1.12,0.448,.95,0.23%,4.27, 1t start tie, 9t 3 out a4
17,54,99,Aug 13,BOS,,BAL,"W,3-2",GS-9,W(14-1),4,8.1,2,2,2,5,4,1,0,1.65,31,125,67,21,6,7,15,5,3,0,70,,,0,0,0,26,0,1,0,1,0,0,1.23,0.014,.31,0.00%,1.61, 1t start tie, 9t 123 1 out a1
18,55,104,Aug 18,BOS,@,SEA,"L,3-9",GS-3,L(14-2),4,3.0,4,7,7,4,3,2,0,2.08,17,76,36,12,4,4,6,2,0,0,22,,,0,0,0,13,1,0,0,0,0,0,.87,-0.368,.08,-0.02%,-5.28, 1b start tie, 3b 3 out d6
19,56,109,Aug 23,BOS,@,CAL,"W,6-5",GS-7,,4,7.0,8,5,5,6,4,3,2,2.30,36,132,73,21,7,7,17,7,2,0,39,,,0,0,0,28,1,0,0,0,0,0,1.20,-0.111,.01,0.00%,-1.05, 1b start a 3, 7b 3 out tie
20,57,114,Aug 29,BOS,,SEA,"L,4-6",GS-7,L(14-3),5,6.0,8,5,5,4,3,1,0,2.51,28,116,66,14,10,6,15,7,1,0,35,,,0,0,1,23,1,0,0,1,1,0,1.12,-0.249,.00,0.00%,-1.51, 1t start tie, 7t 12- 0 out tie
21,58,119,Sep 3,BOS,,CAL,"W,8-1",GS-8,W(15-3),4,8.0,4,1,1,3,7,0,1,2.44,32,120,78,28,5,6,15,5,6,0,74,,,1,0,0,28,0,0,0,1,0,1,.78,0.209,.00,0.00%,3.69, 1t start tie, 8t 3 out a6
22,59,122,Sep 8,BOS,@,NYY,"L,4-8",GS-6,L(15-4),4,6.0,2,5,5,7,5,2,0,2.63,26,102,53,19,9,5,9,0,2,0,46,,,1,1,0,18,0,0,0,0,1,0,.43,-0.256,.00,0.00%,-1.62, 1b start tie, 6b 3 out d5
23,60,127,Sep 13,BOS,@,BAL,"W,2-0",GS-9,W(16-4),4,8.1,2,0,0,3,2,0,1,2.50,29,96,60,17,8,12,11,2,1,0,78,,,0,0,0,25,0,0,0,2,0,0,1.32,0.617,.00,0.00%,4.63, 1b start a 1, 9b 1-- 1 out a2
24,61,132,Sep 18,BOS,,MIL,"L,1-6",GS-7,L(16-5),4,7.0,10,6,6,3,5,0,0,2.71,33,116,71,24,8,7,18,11,1,0,35,,,2,0,0,28,3,0,0,1,2,1,.84,-0.215,.00,0.00%,-1.90, 1t start tie, 7t 3 out d5
25,62,136,Sep 23(2),BOS,,TOR,"L,6-8",GS-6,L(16-6),4,6.0,11,8,5,1,2,0,0,2.86,32,104,69,16,8,13,16,8,3,0,25,,,4,0,0,30,1,0,0,0,1,1,1.23,-0.514,.00,0.00%,-4.49, 1t start tie, 6t 3 out d4
26,63,140,Sep 27,BOS,,DET,"L,5-7",GS-7,L(16-7),3,7.0,11,5,5,0,6,1,0,2.99,32,102,70,14,12,9,17,8,4,0,41,,,0,0,0,32,2,1,0,0,0,0,.67,-0.195,.00,0.00%,-0.90, 1t start tie, 7t 3 out d4
27,64,144,Oct 1,BOS,@,MIL,"L,1-8",GS-6,L(16-8),3,6.0,5,4,1,0,3,1,1,2.95,24,77,56,16,10,11,9,3,1,0,55,,,0,1,0,23,2,0,0,0,0,1,.53,-0.118,.00,0.00%,-0.41, 1b start tie, 6b 3 out d4
1,65,3,Apr 4,BOS,@,TEX,"L,2-13",GS-5,L(0-1),99,4.2,9,7,5,5,4,0,0,9.64,28,,,,,5,14,8,0,0,21,,,2,0,0,20,0,0,0,0,2,1,.88,-0.233,.78,-0.12%,-2.34, 1b start tie, 5b 12- 2 out d4
2,66,12,Apr 15,BOS,,CLE,"L,0-8",GS-6,L(0-2),10,6.0,9,8,5,2,3,0,0,8.44,30,109,68,16,8,9,16,6,3,0,29,,,1,0,0,27,1,0,0,0,1,1,.63,-0.285,.38,-0.10%,-4.35, 1t start tie, 6t 3 out d8
3,67,17,Apr 20,BOS,@,CLE,"L,1-2",GS-8,L(0-3),4,7.0,5,2,2,3,5,0,0,6.11,30,110,66,15,11,6,16,4,2,0,61,,,2,0,0,27,1,0,0,0,0,1,.90,0.090,.45,0.03%,1.15, 1b start tie, 8b 12- 0 out d1
4,68,22,Apr 25,BOS,,TEX,"W,8-3",GS-7,W(1-3),4,6.0,7,3,3,2,6,2,0,5.70,27,99,70,20,12,5,14,3,4,0,50,,,1,0,0,25,2,0,0,1,0,1,1.04,0.080,.47,0.02%,0.62, 1t start tie, 7t 12- 0 out a5
5,69,26,Apr 30,BOS,,DET,"W,13-4",GS-5,W(2-3),4,5.0,6,4,4,3,5,2,0,5.97,24,94,55,17,12,4,12,5,1,0,41,,,0,0,0,21,1,0,0,0,0,0,1.02,-0.054,.40,-0.01%,-0.96, 1t start tie, 5t 3 out a2
6,70,30,May 5,BOS,,TOR,"L,4-11",GS-6,L(2-4),4,5.2,10,11,1,5,6,1,0,5.24,33,131,80,26,13,6,16,7,3,0,26,,,0,0,0,28,2,0,0,0,0,1,.99,-0.517,.57,-0.18%,-5.92, 1t start tie, 6t 1-3 2 out d6
7,71,34,May 11,BOS,@,TOR,"L,8-9",GS-7,,5,6.1,6,7,4,5,8,0,1,5.31,32,113,67,22,14,6,12,3,1,0,42,,,2,0,0,25,2,0,0,1,1,0,1.46,-0.355,.90,-0.13%,-2.50, 1b start tie, 7b 123 1 out a2
8,72,38,May 17,BOS,,OAK,"W,5-3",GS-7,,5,7.0,5,3,3,1,2,2,0,5.10,28,110,70,14,9,9,16,5,2,0,56,,,0,0,0,27,0,0,0,0,0,1,.82,0.118,.41,0.04%,1.25, 1t start tie, 7t 3 out d1
9,73,43,May 22,BOS,,SEA,"L,1-6",GS-6,L(2-5),4,6.0,9,6,6,3,4,2,1,5.53,29,108,64,19,6,10,11,6,0,0,31,,,3,0,0,25,0,0,0,2,0,0,.72,-0.179,.35,-0.05%,-2.35, 1t start tie, 6t 3 out d5
10,74,48,May 27,BOS,@,OAK,"W,10-3",CG,W(3-5),4,9.0,8,3,3,3,7,2,0,5.17,36,121,79,26,8,12,14,2,3,0,63,,,0,0,0,33,1,0,0,2,0,0,.46,0.106,.20,0.03%,2.47, 1b start tie, 9b 3 out a7
11,75,53,Jun 1,BOS,@,SEA,"W,6-5",GS-7,W(4-5),4,6.1,5,3,3,3,3,0,2,5.09,27,92,54,17,10,7,12,3,2,0,51,,,2,0,0,22,4,0,0,2,0,0,1.07,0.067,.41,0.02%,0.57, 1b start tie, 7b 1-- 1 out a3
12,76,58,Jun 7,BOS,,MIL,"W,10-7",GS-4,,5,3.2,11,7,7,1,1,1,0,5.70,21,77,50,11,2,7,12,6,0,0,11,,,0,0,0,20,2,0,0,1,0,0,.65,-0.322,.16,-0.05%,-4.06, 1t start tie, 4t 12- 2 out d5
13,77,61,Jun 10,BOS,@,CHW,"L,2-8",CG(8),L(4-6),2,8.0,16,8,6,3,0,1,0,5.80,43,158,103,27,10,15,25,10,5,0,19,,,2,0,0,40,2,0,0,0,0,0,.63,-0.344,.16,-0.05%,-3.42, 1b start a 1, 8b 3 out d6
14,78,66,Jun 15,BOS,,TEX,"L,3-13",GS-3,L(4-7),4,3.0,8,7,7,1,4,3,0,6.35,18,77,49,11,4,2,11,4,2,0,18,,,0,0,0,17,2,0,0,0,0,0,.61,-0.383,.19,-0.07%,-5.18, 1t start tie, 3t 3 out d6
15,79,72,Jun 22,BOS,@,TEX,"L,2-8",GS-6,L(4-8),6,5.1,6,8,5,4,4,1,1,6.47,27,113,64,20,7,7,11,6,2,0,30,,,2,0,0,22,1,1,0,1,0,1,1.24,-0.263,.18,-0.02%,-2.92, 1b start tie, 6b 123 1 out d3
16,80,77,Jun 28,BOS,,DET,"W,8-5",GS-6,W(5-8),5,5.2,8,3,3,3,5,0,0,6.37,27,91,58,14,12,8,11,4,3,0,43,,,0,0,0,23,1,0,0,1,1,0,1.33,0.013,.12,0.00%,-0.20, 1t start tie, 6t 123 2 out a2
17,81,82,Jul 4,BOS,@,BAL,"L,6-8",GS-7,L(5-9),5,6.1,7,6,3,5,6,1,0,6.24,32,142,80,19,17,4,17,3,4,0,42,,,2,0,0,27,1,0,0,0,0,1,.97,-0.232,.11,-0.02%,-1.39, 1b start a 1, 7b 1-- 1 out d3
18,82,90,Jul 15,BOS,,NYY,"W,8-6",GS-5,W(6-9),10,5.0,13,6,6,1,4,0,0,6.45,27,83,58,14,13,10,12,5,3,0,20,,,2,0,1,26,3,0,0,1,0,0,1.15,-0.260,.19,-0.03%,-2.96, 1t start tie, 5t 3 out a1
19,83,95,Jul 20,BOS,,BAL,"W,2-0",GS-9,W(7-9),4,8.1,6,0,0,1,1,0,1,5.98,31,125,79,17,8,13,15,6,4,0,71,,,0,0,0,29,1,0,0,1,0,0,1.08,0.543,.22,0.07%,4.86, 1t start tie, 9t 1-- 1 out a2
20,84,100,Jul 25,BOS,@,MIN,"L,6-16",GS-4,L(7-10),4,3.1,7,7,7,0,3,2,2,6.35,19,57,34,12,1,6,8,2,2,0,21,,,0,0,0,17,3,0,0,0,0,0,.86,-0.397,.12,-0.03%,-3.85, 1b start tie, 4b 1-3 1 out d1
21,85,105,Jul 31,BOS,@,KCR,"W,5-3",GS-9,W(8-10),5,8.1,5,3,3,4,6,1,0,6.14,34,,,,,8,17,4,1,0,63,,,1,0,0,30,1,0,0,0,0,0,1.04,0.310,.05,0.01%,2.05, 1b start tie, 9b --- 1 out a2
22,86,111,Aug 5,BOS,,TOR,"W,3-1",CG,W(9-10),4,9.0,6,1,1,1,8,1,0,5.80,34,117,85,22,16,10,15,6,2,0,78,,,0,0,0,33,2,0,0,0,0,0,.91,0.498,.06,0.02%,4.47, 1t start tie, 9t 3 out a2
23,87,117,Aug 10,BOS,@,MIL,"W,3-2",CG,W(10-10),4,9.0,8,2,2,1,10,1,0,5.56,36,135,91,30,15,12,13,6,2,0,72,,,2,0,0,35,0,0,0,0,0,0,1.39,0.734,.22,0.07%,3.58, 1b start a 1, 9b 3 out a1
24,88,122,Aug 16,BOS,,CAL,"L,3-6",GS-8,L(10-11),5,7.2,10,6,6,3,6,3,0,5.64,35,110,74,18,8,8,18,5,2,0,38,,,2,0,0,32,2,0,0,2,0,1,.78,-0.201,.21,-0.03%,-1.41, 1t start tie, 8t 1-- 2 out d3
25,89,127,Aug 21,BOS,,OAK,"W,6-4",GS-7,,4,7.0,7,4,2,3,4,1,1,5.50,32,116,68,21,5,6,18,3,5,0,52,,,1,0,0,27,3,0,0,1,1,1,1.20,0.004,.35,0.00%,0.25, 1t start tie, 7t 3 out tie
26,90,132,Aug 26,BOS,@,CAL,"W,4-1",CG,W(11-11),4,9.0,6,1,1,1,5,1,0,5.26,32,101,71,19,9,5,21,11,2,0,75,,,0,0,0,31,1,0,0,2,0,0,.85,0.423,.70,0.21%,4.31, 1b start tie, 9b 3 out a3
27,91,136,Aug 31,BOS,@,OAK,"L,0-8",GS-6,L(11-12),4,6.0,7,8,8,3,2,3,1,5.49,29,107,65,14,6,8,15,5,2,0,25,,,1,0,0,25,0,0,0,1,0,1,.47,-0.306,.58,-0.23%,-4.35, 1b start tie, 6b 3 out d8
28,92,141,Sep 6,BOS,@,CHW,"W,10-3",GS-7,W(12-12),5,7.0,8,3,3,6,3,0,0,5.43,35,,,,,14,12,7,1,0,46,,,2,0,0,27,0,0,0,0,2,0,.86,0.128,1.36,0.12%,1.01, 1b start tie, 7b 3 out a5
29,93,146,Sep 11,BOS,,MIL,"W,4-1",GS-8,W(13-12),4,8.0,4,1,0,3,5,0,1,5.20,31,123,78,26,13,10,12,4,3,0,74,,,0,0,0,27,3,0,0,1,0,0,1.42,0.483,.45,0.09%,3.86, 1t start tie, 8t 3 out tie
30,94,149,Sep 15,BOS,,CHW,"W,9-8",GS-6,,3,6.0,6,5,5,2,6,5,0,5.27,27,104,67,24,11,6,13,2,3,0,44,,,0,0,0,25,0,0,0,0,0,1,.83,-0.153,.15,-0.02%,-1.35, 1t start tie, 6t 3 out a1
31,95,153,Sep 20,BOS,@,NYY,"W,4-2",GS-8,W(14-12),4,8.0,5,2,1,5,3,0,0,5.11,32,118,76,20,9,10,14,3,2,0,64,,,0,1,0,26,2,0,0,2,1,1,1.02,0.335,.75,0.15%,2.86, 1b start tie, 8b 3 out a2
